task,group,features,variant,target,metric,family,nbar_bin,delta_bin,n_thetas,estimate,lo,hi,seed_sd,reference,n_seeds
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,0.34739534644393744,33,0.10172440711223801,0.07943606998568047,0.128969722118652,0.002314165289872736,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,0.34739534644393744,33,0.33524165319155136,0.2330604702588818,0.44216382018376926,0.034381724774023854,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,,0.6628908034679977,214,0.1477872640628404,0.13334550512239227,0.16152363030945294,0.0034989633007990704,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,,0.6628908034679977,214,0.06537907473664135,0.05982810272637026,0.07072242035911547,0.0018672859980659474,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,,0.6628908034679977,214,0.11427050982777458,0.10523332789002773,0.12373411322419987,0.002262362326271142,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,,0.6628908034679977,214,0.37563507331042695,0.34055314495927624,0.4133542138279532,0.02593790235375892,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,75.0,0.6628908034679977,71,0.16797920820035703,0.13829952362654294,0.19409893893613125,0.0068731557287814065,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,75.0,0.6628908034679977,71,0.06294570111424298,0.0542644512978551,0.07215060799762615,0.0014985413004980814,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,75.0,0.6628908034679977,71,0.1268447391033276,0.1105632713486885,0.14521812142836868,0.004517692341498711,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,75.0,0.6628908034679977,71,0.3818266404995256,0.3191261707395928,0.4455623554435239,0.02379797461414863,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,174.82976642952164,0.6628908034679977,66,0.13447440927569715,0.11244939626026076,0.15552618172649874,0.0032317414293415872,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,174.82976642952164,0.6628908034679977,66,0.06756237254882241,0.05811695558790381,0.07747327034779145,0.004007243122212888,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,174.82976642952164,0.6628908034679977,66,0.10641438092305375,0.09279545249722983,0.1215383167473751,0.002634880826029789,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,174.82976642952164,0.6628908034679977,66,0.3670621908868685,0.30363839374657925,0.4337904814995591,0.029476680446269367,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,407.53929639734827,0.6628908034679977,77,0.1385021877402518,0.1146477912439873,0.15998825954871956,0.0028942759210777895,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,407.53929639734827,0.6628908034679977,77,0.06567775155497534,0.05747809810479721,0.07407059738629923,0.0016036291171903302,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,0.6628908034679977,77,0.10838916702824372,0.09434378561209995,0.12363491489873303,0.00191275784807057,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,0.6628908034679977,77,0.3772741508367757,0.31704940157848727,0.44150869420126454,0.028604919627959188,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,,1.264911064067352,318,0.13663016593511185,0.12429180482181705,0.15046807980202329,0.0025984251665816006,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,,1.264911064067352,318,0.0654830701161415,0.06131511331039024,0.06954504286717117,0.0019959075463462025,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,,1.264911064067352,318,0.10713504262213112,0.0992101966576054,0.11541205301060063,0.0019638713329976232,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,,1.264911064067352,318,0.3542748539653643,0.3244892748570781,0.3833461168079982,0.023009445004986195,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,75.0,1.264911064067352,121,0.13336183367124468,0.11804231834865549,0.14860366211578255,0.0035370277538442677,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,75.0,1.264911064067352,121,0.0643292151555249,0.05844148083473513,0.0702390409073689,0.0020729293744596033,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,75.0,1.264911064067352,121,0.1046986786036064,0.09574671346828577,0.11419899444071784,0.002433149801931823,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,75.0,1.264911064067352,121,0.3671403068630367,0.3233859503974831,0.416505660965253,0.029693252751760442,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.14092116282751518,0.11921886795482871,0.16450453053547626,0.004190144309560221,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.062297035236320235,0.056187364208973536,0.06777379582443953,0.001839741972118973,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.10894882911691703,0.09370796528794523,0.12384612941621108,0.0029687875377062386,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,174.82976642952164,1.264911064067352,107,0.37467162182790154,0.32668865401452823,0.42560794974373833,0.020560277945372588,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.13578747532349503,0.10824289112223366,0.1620204911492235,0.001824218848169516,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.07052248052137441,0.062279194227495144,0.0803867169065032,0.002431540075326006,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.10819348111974307,0.09130362341795044,0.12587850796768446,0.0016893773686434065,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,1.264911064067352,90,0.3127284766108105,0.26321031833104974,0.36570843767294736,0.019341001449059605,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,,2.413670534618067,396,0.14030112053027158,0.12895806621224495,0.15131334038136277,0.003605694783681995,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,,2.413670534618067,396,0.06428940005553398,0.06054809367522326,0.0683044349109546,0.0016111911124284811,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,,2.413670534618067,396,0.10912729122806605,0.10146962369469617,0.11692710177839412,0.002435043317180876,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,,2.413670534618067,396,0.3754600770030825,0.34685566479870383,0.40775313637584093,0.02991651543163268,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,75.0,2.413670534618067,125,0.13483087136847122,0.11518831172080822,0.15430671865917356,0.004527421907827485,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,75.0,2.413670534618067,125,0.06313057192754934,0.05627843528390347,0.06924141609424928,0.0017831604435493943,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,75.0,2.413670534618067,125,0.10527305682338839,0.09326121376265453,0.11976715886074418,0.003015993565184463,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,75.0,2.413670534618067,125,0.416775390351438,0.3625929737047602,0.47495443755931127,0.033052697268966584,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.13670771512938887,0.1145107534159075,0.15800492013346618,0.0029596821721684843,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.0679327895362706,0.06187436085843347,0.07393541306112428,0.001857415631796227,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.10794411348025741,0.094842310167334,0.12261590602234909,0.001992740467756397,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,174.82976642952164,2.413670534618067,133,0.368787132877803,0.3146940865145651,0.4219946955171457,0.03262609673988958,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,407.53929639734827,2.413670534618067,138,0.14834758317540156,0.12964167614723654,0.16566225406100693,0.0046939945642499635,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,407.53929639734827,2.413670534618067,138,0.061665162871338476,0.055616097001850315,0.06778479344376322,0.0016609690575054138,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,2.413670534618067,138,0.11359929081189588,0.10156827404958724,0.12696300093228063,0.0032220747609104246,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,2.413670534618067,138,0.3444679567140806,0.30409167560978706,0.3882615858943561,0.027177978521386363,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,,4.605703606505304,402,0.12442755005539802,0.11281893026332075,0.13627178190480074,0.0025310092677135153,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,,4.605703606505304,402,0.06634868969524692,0.06247528294534004,0.07010919210987572,0.0016870737726109922,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,,4.605703606505304,402,0.09971049051394928,0.09260567142014735,0.107786278706001,0.0015579534027634226,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,,4.605703606505304,402,0.3644711340332689,0.33803079803704905,0.39348053265753696,0.030286171443485662,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,75.0,4.605703606505304,110,0.12742802972535902,0.10625271486622109,0.14853194667063419,0.0032599263430623335,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,75.0,4.605703606505304,110,0.0625755345049291,0.0551600220575541,0.07100521994608348,0.0018828657152223404,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,75.0,4.605703606505304,110,0.10038326623064364,0.08705664392340642,0.1132345001761294,0.002076558368886898,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,75.0,4.605703606505304,110,0.3685090308034828,0.3184973780154642,0.42147008458173035,0.03029021772370373,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,174.82976642952164,4.605703606505304,157,0.13227994666676032,0.11027223382244584,0.15523789539289015,0.0024008945243768074,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,174.82976642952164,4.605703606505304,157,0.07066985168311886,0.06439742938632464,0.07719609770934786,0.0020989409393296584,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,174.82976642952164,4.605703606505304,157,0.10604765963253261,0.09360553993030088,0.12056143768693654,0.0014908444167279972,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,174.82976642952164,4.605703606505304,157,0.377304459884891,0.32829427451283727,0.42402454240609955,0.040961560345052536,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,407.53929639734827,4.605703606505304,135,0.11190265870538824,0.098718770926904,0.12341154009384853,0.0030803062202557955,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,407.53929639734827,4.605703606505304,135,0.0641088908042249,0.0582811455975411,0.07045714549250544,0.0014225046194468825,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,4.605703606505304,135,0.0911925295884554,0.08398673275935689,0.09981079905885096,0.0020317492570148766,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,4.605703606505304,135,0.3462563132671342,0.3002922455598475,0.39112124558334443,0.020616540302297842,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,,8.78848434644895,208,0.14725655010669178,0.13146376842553867,0.16398545089662733,0.003964083310691856,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,,8.78848434644895,208,0.06261175698760485,0.05737629304197737,0.06694711677453523,0.0011152022275350499,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,,8.78848434644895,208,0.11314752242625446,0.10241581766642129,0.12438244044633374,0.0025914039992941426,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,,8.78848434644895,208,0.3656272794851532,0.33054953486540734,0.4060451717047802,0.028435655635691958,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,174.82976642952164,8.78848434644895,60,0.16285110222391808,0.13395110324951107,0.19308986075181564,0.004508714502591357,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,174.82976642952164,8.78848434644895,60,0.059388297846391,0.04739042313550023,0.07147724743826711,0.0015612914652330188,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,174.82976642952164,8.78848434644895,60,0.12257130866690757,0.10421640179378636,0.14261154156698555,0.0029126068438624464,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,174.82976642952164,8.78848434644895,60,0.36982032589097336,0.30811372091530714,0.4400722943091302,0.02849180454066438,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,407.53929639734827,8.78848434644895,147,0.14061513134611112,0.12165309469003092,0.16120763088218404,0.004475331572069874,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,407.53929639734827,8.78848434644895,147,0.06407072916193014,0.05894175639822213,0.06869921859330431,0.0012802749763199102,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,8.78848434644895,147,0.10926498409560466,0.0964854224285811,0.12154237500512388,0.002896991397795931,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,8.78848434644895,147,0.3660936581114117,0.32390640207218,0.41117757789985554,0.02979474974834247,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,,16.769958231503338,15,0.09625111325390474,0.07171256900144089,0.12244434094111822,0.008686358662418452,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,,16.769958231503338,15,0.0585014952780078,0.04997787940674987,0.06659456631213581,0.0028848777201541617,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,,16.769958231503338,15,0.07964515601208515,0.06466033105250947,0.09821650017009805,0.00482826196823671,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,,16.769958231503338,15,0.3927421245093604,0.2686419932257896,0.5203853864760417,0.02979107497264642,,10
params,matern2,alpha_diameter,h01,R,rmse_log,matern2,407.53929639734827,16.769958231503338,15,0.09625111325390474,0.07074100918408713,0.12459412631881495,0.008686358662418452,,10
params,matern2,alpha_diameter,h01,lam_p,rmse_log,matern2,407.53929639734827,16.769958231503338,15,0.0585014952780078,0.04904781407527247,0.0657737633302087,0.0028848777201541617,,10
params,matern2,alpha_diameter,h01,all,rmse_log,matern2,407.53929639734827,16.769958231503338,15,0.07964515601208515,0.06442169037053594,0.09570092118763811,0.00482826196823671,,10
params,matern2,alpha_diameter,h01,all,dtilde,matern2,407.53929639734827,16.769958231503338,15,0.3927421245093604,0.2698684875179595,0.5259377900643183,0.02979107497264642,,10
params,matern2,alpha_diameter,h1,R,rmse_log,matern2,,,2000,0.3990862150537239,0.3910607616342606,0.40801375827497754,0.001135160885223869,,10
params,matern2,alpha_diameter,h1,lam_p,rmse_log,matern2,,,2000,0.07082994190990362,0.06868608340329652,0.07284323068332482,0.0007693598198202872,,10
params,matern2,alpha_diameter,h1,all,rmse_log,matern2,,,2000,0.2866066012122431,0.2801958690782901,0.2924485948558008,0.0008022496978375554,,10
params,matern2,alpha_diameter,h1,all,dtilde,matern2,,,2000,0.9658232492360251,0.9389706857972836,0.9937038203601358,0.007073478746615328,,10
params,matern2,alpha_diameter,h1,R,rmse_log,matern2,75.0,,687,0.3993772949470097,0.3842194825707939,0.41506519247882495,0.0019163499592754442,,10
params,matern2,alpha_diameter,h1,lam_p,rmse_log,matern2,75.0,,687,0.07028888306947545,0.06643035278483306,0.07400100438655113,0.0007022119917072067,,10
params,matern2,alpha_diameter,h1,all,rmse_log,matern2,75.0,,687,0.28674269895007365,0.2763706037672019,0.2983739166562994,0.0013499934607463055,,10
params,matern2,alpha_diameter,h1,all,dtilde,matern2,75.0,,687,0.9886133780022868,0.9402826322579735,1.0417112711703285,0.00962055932513697,,10
params,matern2,alpha_diameter,h1,R,rmse_log,matern2,174.82976642952164,,664,0.3975247861160633,0.38270948027400625,0.411820766429647,0.0017614249220313542,,10
params,matern2,alpha_diameter,h1,lam_p,rmse_log,matern2,174.82976642952164,,664,0.0740018565018573,0.07040071181609905,0.07785056728412496,0.0008538317220433817,,10
params,matern2,alpha_diameter,h1,all,rmse_log,matern2,174.82976642952164,,664,0.28592151925165005,0.2757167619103684,0.2965648310637386,0.001218526314120542,,10
params,matern2,alpha_diameter,h1,all,dtilde,matern2,174.82976642952164,,664,0.9845963454663936,0.9295290674101631,1.0344594527061837,0.009266942879440073,,10
params,matern2,alpha_diameter,h1,R,rmse_log,matern2,407.53929639734827,,649,0.40037030604528345,0.3844553827403137,0.41636854868775636,0.0010083779476006186,,10
params,matern2,alpha_diameter,h1,lam_p,rmse_log,matern2,407.53929639734827,,649,0.0680271493812179,0.06480221841467518,0.07124239535400452,0.0009194111956082841,,10
params,matern2,alpha_diameter,h1,all,rmse_log,matern2,407.53929639734827,,649,0.287162040506513,0.27617205564150016,0.29841209111418987,0.0007501894485798429,,10
