case_id,dv,set,family,index,cell_id,level_id,rep,spawn_key,r_seed,split,shard,nbar,mu,s,mu1,mu2,s2,rho,tau,gamma,sigma2,sp,kappa,sigma,sigma1,lam_p,R,beta,mu_log,s_abs,grid_M,delta_tilde,tau_K,tau_K2,prior_tries
dv3-train-poisson-003373,3,train,poisson,3373,,,,3:0:0:3373,,train,6,294.7528095324859,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003374,3,train,poisson,3374,,,,3:0:0:3374,,train,6,148.7904598598544,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003375,3,train,poisson,3375,,,,3:0:0:3375,,train,6,108.39043087991993,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003376,3,train,poisson,3376,,,,3:0:0:3376,,train,6,176.67269038413207,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003377,3,train,poisson,3377,,,,3:0:0:3377,,train,6,156.89612252979467,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003378,3,train,poisson,3378,,,,3:0:0:3378,,train,6,151.90463088628107,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003379,3,train,poisson,3379,,,,3:0:0:3379,,train,6,117.21232923721433,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003380,3,train,poisson,3380,,,,3:0:0:3380,,train,6,266.3837345399558,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003381,3,train,poisson,3381,,,,3:0:0:3381,,train,6,253.21568639661166,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003382,3,train,poisson,3382,,,,3:0:0:3382,,train,6,372.6018224143742,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003383,3,train,poisson,3383,,,,3:0:0:3383,,train,6,125.53586800146638,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003384,3,train,poisson,3384,,,,3:0:0:3384,,train,6,249.43574083559187,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003385,3,train,poisson,3385,,,,3:0:0:3385,,train,6,182.06485511453423,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003386,3,train,poisson,3386,,,,3:0:0:3386,,train,6,228.83199500657966,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003387,3,train,poisson,3387,,,,3:0:0:3387,,train,6,568.8483888458005,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003388,3,train,poisson,3388,,,,3:0:0:3388,,train,6,144.897203144566,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003389,3,train,poisson,3389,,,,3:0:0:3389,,train,6,311.59876219230676,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003390,3,train,poisson,3390,,,,3:0:0:3390,,train,6,303.60039904418693,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003391,3,train,poisson,3391,,,,3:0:0:3391,,train,6,250.76081529236635,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003392,3,train,poisson,3392,,,,3:0:0:3392,,train,6,208.1979039966822,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003393,3,train,poisson,3393,,,,3:0:0:3393,,train,6,330.79539504023717,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003394,3,train,poisson,3394,,,,3:0:0:3394,,train,6,295.2284211387255,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003395,3,train,poisson,3395,,,,3:0:0:3395,,train,6,229.5686548525945,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003396,3,train,poisson,3396,,,,3:0:0:3396,,train,6,141.0480622386713,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003397,3,train,poisson,3397,,,,3:0:0:3397,,train,6,719.6640976099272,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003398,3,train,poisson,3398,,,,3:0:0:3398,,train,6,417.95083807234994,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003399,3,train,poisson,3399,,,,3:0:0:3399,,train,6,512.576186571628,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003400,3,train,poisson,3400,,,,3:0:0:3400,,train,6,518.2937677434769,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003401,3,train,poisson,3401,,,,3:0:0:3401,,train,6,104.7349476445993,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003402,3,train,poisson,3402,,,,3:0:0:3402,,train,6,130.63190426273013,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003403,3,train,poisson,3403,,,,3:0:0:3403,,train,6,134.758190020886,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003404,3,train,poisson,3404,,,,3:0:0:3404,,train,6,548.9427450518806,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003405,3,train,poisson,3405,,,,3:0:0:3405,,train,6,735.7244731375913,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003406,3,train,poisson,3406,,,,3:0:0:3406,,train,6,167.10503826632188,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003407,3,train,poisson,3407,,,,3:0:0:3407,,train,6,232.778652725326,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003408,3,train,poisson,3408,,,,3:0:0:3408,,train,6,124.93898057318866,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003409,3,train,poisson,3409,,,,3:0:0:3409,,train,6,145.38483718606986,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003410,3,train,poisson,3410,,,,3:0:0:3410,,train,6,316.75526858423353,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003411,3,train,poisson,3411,,,,3:0:0:3411,,train,6,380.266859366073,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003412,3,train,poisson,3412,,,,3:0:0:3412,,train,6,309.66198556277607,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003413,3,train,poisson,3413,,,,3:0:0:3413,,train,6,292.33516336442426,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003414,3,train,poisson,3414,,,,3:0:0:3414,,train,6,193.61519262728007,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003415,3,train,poisson,3415,,,,3:0:0:3415,,train,6,200.77081964863703,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003416,3,train,poisson,3416,,,,3:0:0:3416,,train,6,110.78810030212387,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003417,3,train,poisson,3417,,,,3:0:0:3417,,train,6,374.4142792989699,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003418,3,train,poisson,3418,,,,3:0:0:3418,,train,6,143.28510011484838,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003419,3,train,poisson,3419,,,,3:0:0:3419,,train,6,214.77684804775203,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003420,3,train,poisson,3420,,,,3:0:0:3420,,train,6,149.91201283862867,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003421,3,train,poisson,3421,,,,3:0:0:3421,,train,6,334.93411805240083,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003422,3,train,poisson,3422,,,,3:0:0:3422,,train,6,106.94117962560377,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003423,3,train,poisson,3423,,,,3:0:0:3423,,train,6,256.5717090774114,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003424,3,train,poisson,3424,,,,3:0:0:3424,,train,6,227.14471198558525,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003425,3,train,poisson,3425,,,,3:0:0:3425,,train,6,360.40109783991005,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003426,3,train,poisson,3426,,,,3:0:0:3426,,train,6,408.83439792355773,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003427,3,train,poisson,3427,,,,3:0:0:3427,,train,6,232.37312248535454,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003428,3,train,poisson,3428,,,,3:0:0:3428,,train,6,730.8763937565973,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003429,3,train,poisson,3429,,,,3:0:0:3429,,train,6,484.9298070062708,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003430,3,train,poisson,3430,,,,3:0:0:3430,,train,6,213.74660646025626,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003431,3,train,poisson,3431,,,,3:0:0:3431,,train,6,147.61387246509318,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003432,3,train,poisson,3432,,,,3:0:0:3432,,train,6,556.0873141085029,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003433,3,train,poisson,3433,,,,3:0:0:3433,,train,6,161.51511329058084,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003434,3,train,poisson,3434,,,,3:0:0:3434,,train,6,360.4993963810299,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003435,3,train,poisson,3435,,,,3:0:0:3435,,train,6,319.6035975857174,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003436,3,train,poisson,3436,,,,3:0:0:3436,,train,6,439.11374500749514,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003437,3,train,poisson,3437,,,,3:0:0:3437,,train,6,635.9871126391959,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003438,3,train,poisson,3438,,,,3:0:0:3438,,train,6,144.57578591475686,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003439,3,train,poisson,3439,,,,3:0:0:3439,,train,6,292.3982827840204,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003440,3,train,poisson,3440,,,,3:0:0:3440,,train,6,175.7672385778831,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003441,3,train,poisson,3441,,,,3:0:0:3441,,train,6,113.76393475267075,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003442,3,train,poisson,3442,,,,3:0:0:3442,,train,6,448.1872743378136,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003443,3,train,poisson,3443,,,,3:0:0:3443,,train,6,241.56822341898055,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003444,3,train,poisson,3444,,,,3:0:0:3444,,train,6,112.83433528442133,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003445,3,train,poisson,3445,,,,3:0:0:3445,,train,6,213.4712478126028,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003446,3,train,poisson,3446,,,,3:0:0:3446,,train,6,509.23283166326263,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003447,3,train,poisson,3447,,,,3:0:0:3447,,train,6,464.7255160565801,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003448,3,train,poisson,3448,,,,3:0:0:3448,,train,6,123.46076658006311,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003449,3,train,poisson,3449,,,,3:0:0:3449,,train,6,254.79755631190258,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003450,3,train,poisson,3450,,,,3:0:0:3450,,train,6,254.9954347008039,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003451,3,train,poisson,3451,,,,3:0:0:3451,,train,6,457.6077993412098,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003452,3,train,poisson,3452,,,,3:0:0:3452,,train,6,588.0851856450432,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003453,3,train,poisson,3453,,,,3:0:0:3453,,train,6,345.2696983704193,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003454,3,train,poisson,3454,,,,3:0:0:3454,,train,6,742.8296766232354,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003455,3,train,poisson,3455,,,,3:0:0:3455,,train,6,230.3630945825335,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003456,3,train,poisson,3456,,,,3:0:0:3456,,train,6,542.2981032985853,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003457,3,train,poisson,3457,,,,3:0:0:3457,,train,6,772.9439264498914,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003458,3,train,poisson,3458,,,,3:0:0:3458,,train,6,118.87381052782375,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003459,3,train,poisson,3459,,,,3:0:0:3459,,train,6,407.7578150934542,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003460,3,train,poisson,3460,,,,3:0:0:3460,,train,6,774.215728313726,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003461,3,train,poisson,3461,,,,3:0:0:3461,,train,6,172.95622123336884,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003462,3,train,poisson,3462,,,,3:0:0:3462,,train,6,168.47949123155072,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003463,3,train,poisson,3463,,,,3:0:0:3463,,train,6,588.5520533360234,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003464,3,train,poisson,3464,,,,3:0:0:3464,,train,6,143.8040608245186,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003465,3,train,poisson,3465,,,,3:0:0:3465,,train,6,272.81711464202516,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003466,3,train,poisson,3466,,,,3:0:0:3466,,train,6,222.1223574615925,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003467,3,train,poisson,3467,,,,3:0:0:3467,,train,6,453.68523256701945,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003468,3,train,poisson,3468,,,,3:0:0:3468,,train,6,316.1393988508081,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003469,3,train,poisson,3469,,,,3:0:0:3469,,train,6,353.4781635649114,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003470,3,train,poisson,3470,,,,3:0:0:3470,,train,6,147.61341333746947,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003471,3,train,poisson,3471,,,,3:0:0:3471,,train,6,507.468571959143,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003472,3,train,poisson,3472,,,,3:0:0:3472,,train,6,480.9121197864157,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003473,3,train,poisson,3473,,,,3:0:0:3473,,train,6,777.1503402081718,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003474,3,train,poisson,3474,,,,3:0:0:3474,,train,6,324.2141392202408,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003475,3,train,poisson,3475,,,,3:0:0:3475,,train,6,716.7227008133609,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003476,3,train,poisson,3476,,,,3:0:0:3476,,train,6,201.93432667915746,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003477,3,train,poisson,3477,,,,3:0:0:3477,,train,6,651.6856195254712,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003478,3,train,poisson,3478,,,,3:0:0:3478,,train,6,249.1138427104855,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003479,3,train,poisson,3479,,,,3:0:0:3479,,train,6,768.8734394137012,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003480,3,train,poisson,3480,,,,3:0:0:3480,,train,6,185.42497809861973,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003481,3,train,poisson,3481,,,,3:0:0:3481,,train,6,745.4619417618778,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003482,3,train,poisson,3482,,,,3:0:0:3482,,train,6,449.99938737225943,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003483,3,train,poisson,3483,,,,3:0:0:3483,,train,6,291.1737953027093,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003484,3,train,poisson,3484,,,,3:0:0:3484,,train,6,398.7017675081129,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003485,3,train,poisson,3485,,,,3:0:0:3485,,train,6,179.45996102785736,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003486,3,train,poisson,3486,,,,3:0:0:3486,,train,6,477.16647184867804,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003487,3,train,poisson,3487,,,,3:0:0:3487,,train,6,213.43757038215875,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003488,3,train,poisson,3488,,,,3:0:0:3488,,train,6,650.186741986575,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003489,3,train,poisson,3489,,,,3:0:0:3489,,train,6,359.0179833447356,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003490,3,train,poisson,3490,,,,3:0:0:3490,,train,6,146.98224270247962,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003491,3,train,poisson,3491,,,,3:0:0:3491,,train,6,399.1724603871723,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003492,3,train,poisson,3492,,,,3:0:0:3492,,train,6,234.97454422844456,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003493,3,train,poisson,3493,,,,3:0:0:3493,,train,6,627.8704257492649,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003494,3,train,poisson,3494,,,,3:0:0:3494,,train,6,124.80476757532331,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003495,3,train,poisson,3495,,,,3:0:0:3495,,train,6,653.6866343735504,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003496,3,train,poisson,3496,,,,3:0:0:3496,,train,6,109.6151777738764,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003497,3,train,poisson,3497,,,,3:0:0:3497,,train,6,772.767509643408,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003498,3,train,poisson,3498,,,,3:0:0:3498,,train,6,600.6681676800586,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003499,3,train,poisson,3499,,,,3:0:0:3499,,train,6,259.3695599073799,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003500,3,train,poisson,3500,,,,3:0:0:3500,,train,7,597.356448744464,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003501,3,train,poisson,3501,,,,3:0:0:3501,,train,7,188.70656333105828,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003502,3,train,poisson,3502,,,,3:0:0:3502,,train,7,106.88189087542557,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003503,3,train,poisson,3503,,,,3:0:0:3503,,train,7,429.5979728934504,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003504,3,train,poisson,3504,,,,3:0:0:3504,,train,7,603.4864445121493,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003505,3,train,poisson,3505,,,,3:0:0:3505,,train,7,174.99681434482818,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003506,3,train,poisson,3506,,,,3:0:0:3506,,train,7,327.3954311969692,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003507,3,train,poisson,3507,,,,3:0:0:3507,,train,7,609.8346997026484,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003508,3,train,poisson,3508,,,,3:0:0:3508,,train,7,152.49165730172066,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003509,3,train,poisson,3509,,,,3:0:0:3509,,train,7,689.0037684836302,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003510,3,train,poisson,3510,,,,3:0:0:3510,,train,7,343.4377366229668,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003511,3,train,poisson,3511,,,,3:0:0:3511,,train,7,501.87985024324126,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003512,3,train,poisson,3512,,,,3:0:0:3512,,train,7,351.9365668916415,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003513,3,train,poisson,3513,,,,3:0:0:3513,,train,7,192.16579512151745,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003514,3,train,poisson,3514,,,,3:0:0:3514,,train,7,250.73889984136733,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003515,3,train,poisson,3515,,,,3:0:0:3515,,train,7,144.06889177595994,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003516,3,train,poisson,3516,,,,3:0:0:3516,,train,7,453.5425213686339,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003517,3,train,poisson,3517,,,,3:0:0:3517,,train,7,581.6045967368484,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003518,3,train,poisson,3518,,,,3:0:0:3518,,train,7,243.12416333482943,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003519,3,train,poisson,3519,,,,3:0:0:3519,,train,7,237.24578887318768,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003520,3,train,poisson,3520,,,,3:0:0:3520,,train,7,538.8489274252173,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003521,3,train,poisson,3521,,,,3:0:0:3521,,train,7,128.21743857502543,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003522,3,train,poisson,3522,,,,3:0:0:3522,,train,7,528.1013046485577,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003523,3,train,poisson,3523,,,,3:0:0:3523,,train,7,449.0948978606955,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003524,3,train,poisson,3524,,,,3:0:0:3524,,train,7,307.59045149971166,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003525,3,train,poisson,3525,,,,3:0:0:3525,,train,7,572.6712458443434,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003526,3,train,poisson,3526,,,,3:0:0:3526,,train,7,268.41336796147306,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003527,3,train,poisson,3527,,,,3:0:0:3527,,train,7,628.7003172247149,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003528,3,train,poisson,3528,,,,3:0:0:3528,,train,7,280.7644486787657,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003529,3,train,poisson,3529,,,,3:0:0:3529,,train,7,252.53993007305223,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003530,3,train,poisson,3530,,,,3:0:0:3530,,train,7,514.7871921922319,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003531,3,train,poisson,3531,,,,3:0:0:3531,,train,7,242.05518377676202,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003532,3,train,poisson,3532,,,,3:0:0:3532,,train,7,267.10140295803274,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003533,3,train,poisson,3533,,,,3:0:0:3533,,train,7,403.82795542118527,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003534,3,train,poisson,3534,,,,3:0:0:3534,,train,7,314.0763229241784,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003535,3,train,poisson,3535,,,,3:0:0:3535,,train,7,104.92171825324877,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003536,3,train,poisson,3536,,,,3:0:0:3536,,train,7,493.53132015373217,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003537,3,train,poisson,3537,,,,3:0:0:3537,,train,7,151.7038501167998,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003538,3,train,poisson,3538,,,,3:0:0:3538,,train,7,261.266144983044,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003539,3,train,poisson,3539,,,,3:0:0:3539,,train,7,701.753910370321,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003540,3,train,poisson,3540,,,,3:0:0:3540,,train,7,256.89478889957707,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003541,3,train,poisson,3541,,,,3:0:0:3541,,train,7,139.92530798677626,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003542,3,train,poisson,3542,,,,3:0:0:3542,,train,7,390.9533350711355,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003543,3,train,poisson,3543,,,,3:0:0:3543,,train,7,608.7694551584005,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003544,3,train,poisson,3544,,,,3:0:0:3544,,train,7,225.74311419553075,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003545,3,train,poisson,3545,,,,3:0:0:3545,,train,7,490.8651430609173,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003546,3,train,poisson,3546,,,,3:0:0:3546,,train,7,206.62851576384656,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003547,3,train,poisson,3547,,,,3:0:0:3547,,train,7,102.2799993124057,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003548,3,train,poisson,3548,,,,3:0:0:3548,,train,7,120.21230333212839,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003549,3,train,poisson,3549,,,,3:0:0:3549,,train,7,349.55255395578837,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003550,3,train,poisson,3550,,,,3:0:0:3550,,train,7,257.27976552573966,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003551,3,train,poisson,3551,,,,3:0:0:3551,,train,7,595.215764214672,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003552,3,train,poisson,3552,,,,3:0:0:3552,,train,7,116.3578856585459,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003553,3,train,poisson,3553,,,,3:0:0:3553,,train,7,151.3396191888169,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-003554,3,train,poisson,3554,,,,3:0:0:3554,,train,7,127.83552972087686,,,,,,,,,,,,,,,,,,,,0.0,,,1
